order_date,customer_name,country,category,sub_category,sales,quantity,discount,profit,shipping_cost,year,revenue
06-08-2014,Michelle Ellison,France,Furniture,Tables,"1,630",5,0.35,-802.4925,148.41,2014,
06-08-2014,Michael Kennedy,Spain,Technology,Copiers,728,5,0,43.65,67.28,2014,
06-08-2014,Jamie Frazer,Chile,Technology,Phones,578,5,0,167.5,57.18,2014,
06-08-2014,Tonja Turnell,India,Technology,Phones,327,5,0,146.85,55.81,2014,
06-08-2014,Tonja Turnell,India,Technology,Copiers,423,3,0,12.6,48.5,2014,
06-08-2014,Phillip Breyer,United Kingdom,Technology,Accessories,518,2,0,243.42,45.74,2014,
06-08-2014,Michelle Ellison,France,Technology,Copiers,448,2,0.15,147.681,42.3,2014,
06-08-2014,Bobby Odegard,Australia,Technology,Phones,458,3,0.1,111.843,39.54,2014,
06-08-2014,Meg Tillman,Bangladesh,Furniture,Bookcases,988,8,0,276.48,39.46,2014,
06-08-2014,Rick Wilson,Norway,Office Supplies,Envelopes,195,4,0,62.28,38.36,2014,
06-08-2014,Nick Zandusky,United States,Office Supplies,Storage,151,9,0.2,7.5528,36.79,2014,
06-08-2014,Kean Thornton,Ghana,Office Supplies,Appliances,529,1,0,206.16,36.07,2014,
06-08-2014,Corinna Mitchell,Ukraine,Furniture,Bookcases,435,1,0,65.31,34.82,2014,
06-08-2014,Muhammed MacIntyre,India,Furniture,Bookcases,172,1,0,63.57,32.96,2014,
06-08-2014,Art Foster,India,Office Supplies,Storage,221,4,0,68.28,26.61,2014,
06-08-2014,Sara Luxemburg,India,Office Supplies,Storage,198,2,0.5,-126.72,21.83,2014,
06-08-2014,Sung Chung,Germany,Office Supplies,Appliances,503,2,0.1,-55.842,21.11,2014,
06-08-2014,Gary Zandusky,Ghana,Technology,Copiers,356,1,0,14.22,19.82,2014,
06-08-2014,Jamie Frazer,Chile,Technology,Phones,239,4,0,86.08,18.96,2014,
06-08-2014,Patrick O'Donnell,United States,Office Supplies,Labels,133,9,0,66.6,17.88,2014,
06-08-2014,Fred Harton,Australia,Office Supplies,Supplies,108,5,0.1,3.495,17.41,2014,
06-08-2014,Bradley Drucker,France,Office Supplies,Storage,360,3,0.1,31.95,16.96,2014,
06-08-2014,Patrick O'Donnell,United States,Office Supplies,Binders,126,6,0,60.4224,16.16,2014,
06-08-2014,Brad Norvell,Nicaragua,Technology,Copiers,162,2,0.002,30.43616,15.04,2014,
06-08-2014,Patrick O'Donnell,United States,Technology,Accessories,80,2,0,29.5186,15.04,2014,
06-08-2014,Ivan Gibson,Australia,Technology,Machines,"1,113",6,0.4,-705.096,10.92,2014,
06-08-2014,Sean Miller,France,Office Supplies,Paper,176,7,0,84.63,10.74,2014,
06-08-2014,Sylvia Foulston,United Kingdom,Furniture,Furnishings,176,5,0.3,-27.69,9.02,2014,
06-08-2014,Katrina Willman,Egypt,Office Supplies,Art,46,1,0,7.29,8.56,2014,
06-08-2014,Sara Luxemburg,India,Furniture,Bookcases,148,2,0.5,-5.97,7.92,2014,
06-08-2014,Meg Tillman,Bangladesh,Office Supplies,Binders,68,4,0,14.16,7.72,2014,
06-08-2014,Mary O'Rourke,Spain,Technology,Machines,468,2,0.1,57.126,6.36,2014,
06-08-2014,Art Foster,India,Office Supplies,Envelopes,46,3,0,6.39,6.19,2014,
06-08-2014,Chad Cunningham,Norway,Office Supplies,Art,102,2,0,13.2,6.01,2014,
06-08-2014,Jennifer Braxton,Nicaragua,Office Supplies,Supplies,58,2,0,14.4,5.32,2014,
06-08-2014,Michelle Ellison,France,Office Supplies,Storage,379,2,0.1,63.162,5.08,2014,
06-08-2014,Sylvia Foulston,United Kingdom,Office Supplies,Art,185,4,0,48.12,5,2014,
06-08-2014,Sylvia Foulston,United Kingdom,Office Supplies,Binders,79,6,0,5.4,4.87,2014,
06-08-2014,Meg Tillman,Bangladesh,Furniture,Furnishings,159,3,0,60.39,4.71,2014,
06-08-2014,Pauline Webber,United States,Office Supplies,Paper,14,2,0,6.3296,4.64,2014,
06-08-2014,Phillip Breyer,United Kingdom,Technology,Accessories,39,1,0,17.28,4.18,2014,
06-08-2014,Sylvia Foulston,United Kingdom,Office Supplies,Art,36,3,0,15.03,4.1,2014,
06-08-2014,Sally Matthias,Australia,Office Supplies,Storage,43,1,0.1,-4.32,3.84,2014,
06-08-2014,Sylvia Foulston,United Kingdom,Office Supplies,Labels,30,3,0,12.06,3.71,2014,
06-08-2014,Sylvia Foulston,United Kingdom,Office Supplies,Binders,62,5,0,27.75,3.6,2014,
06-08-2014,Michelle Ellison,France,Office Supplies,Binders,31,2,0,0.9,3.38,2014,
06-08-2014,Jennifer Ferguson,France,Office Supplies,Art,59,2,0,2.88,3.34,2014,
06-08-2014,Ivan Gibson,Australia,Furniture,Furnishings,38,2,0.4,-20.208,3.21,2014,
06-08-2014,Vivek Gonzalez,Belarus,Office Supplies,Storage,48,1,0,22.08,3.17,2014,
06-08-2014,Jennifer Ferguson,France,Office Supplies,Storage,178,1,0.1,77.196,2.87,2014,
06-08-2014,Kean Thornton,Ghana,Office Supplies,Paper,41,2,0,5.7,2.32,2014,
06-08-2014,Sara Luxemburg,India,Office Supplies,Binders,20,3,0.5,-14.04,2.15,2014,
06-08-2014,Vivek Gonzalez,Belarus,Office Supplies,Envelopes,34,2,0,8.52,2.03,2014,
06-08-2014,Jennifer Braxton,Nicaragua,Office Supplies,Paper,32,2,0,7.96,1.95,2014,
06-08-2014,Bobby Odegard,Australia,Office Supplies,Labels,46,6,0.1,18.144,1.88,2014,
06-08-2014,Sara Luxemburg,India,Office Supplies,Binders,13,2,0.5,-1.62,1.68,2014,
06-08-2014,Fred Harton,Australia,Office Supplies,Labels,19,2,0.1,6.762,1.59,2014,
06-08-2014,Brad Norvell,Nicaragua,Office Supplies,Envelopes,24,1,0,12.14,1.45,2014,
06-08-2014,Ivan Gibson,Australia,Office Supplies,Storage,14,1,0.4,1.392,1.34,2014,
06-08-2014,Art Foster,India,Office Supplies,Art,30,3,0,13.5,0.87,2014,
06-08-2014,Dorothy Wardle,Canada,Office Supplies,Binders,27,2,0,12.18,0.39,2014,
06-08-2014,Fred Chung,Indonesia,Office Supplies,Paper,14,1,0.47,-4.5039,0.34,2014,
06-08-2014,Ivan Gibson,Australia,Office Supplies,Binders,5,2,0.4,-0.972,0.31,2014,
07-08-2014,Christine Abelman,France,Technology,Phones,"1,625",3,0.15,-76.5675,345.78,2014,
07-08-2014,Joy Smith,Pakistan,Furniture,Chairs,"2,584",7,0.2,290.598,291.06,2014,
07-08-2014,Frank Atkinson,United Kingdom,Furniture,Bookcases,"1,218",8,0.1,419.52,145.56,2014,
07-08-2014,Amy Hunt,Mexico,Technology,Copiers,"1,693",8,0.002,166.20768,137.68,2014,
07-08-2014,Damala Kotsonis,Mexico,Furniture,Bookcases,593,9,0.2,-52.02,131.11,2014,
07-08-2014,Pete Takahito,Germany,Technology,Phones,655,5,0,72,108.11,2014,
07-08-2014,Daniel Byrd,Italy,Office Supplies,Appliances,"1,709",3,0,563.85,100.29,2014,
07-08-2014,Gary Mitchum,United States,Technology,Phones,825,5,0,247.485,99.1,2014,
07-08-2014,Neil Ducich,Norway,Office Supplies,Storage,595,3,0,291.6,77.94,2014,
07-08-2014,Henia Zydlo,New Zealand,Technology,Copiers,342,4,0.4,-57.048,68.89,2014,
07-08-2014,Brad Eason,Angola,Technology,Machines,668,4,0,300.72,61.64,2014,
07-08-2014,Christine Abelman,France,Furniture,Chairs,243,2,0.1,-13.542,60.65,2014,
07-08-2014,Damala Kotsonis,Guatemala,Technology,Accessories,"1,033",6,0,175.56,54.37,2014,
07-08-2014,Maria Etezadi,Ukraine,Furniture,Chairs,310,6,0,99.18,47.6,2014,
07-08-2014,Karen Ferguson,Romania,Office Supplies,Appliances,517,1,0,103.47,45.14,2014,
07-08-2014,Jeremy Pistek,Indonesia,Office Supplies,Storage,223,5,0.17,-0.0705,40.93,2014,
07-08-2014,Daniel Byrd,Italy,Furniture,Bookcases,593,4,0,213.36,40.89,2014,
07-08-2014,Justin Ritter,Democratic Republic of the Congo,Technology,Accessories,116,2,0,35.88,32.59,2014,
07-08-2014,Karen Ferguson,Romania,Furniture,Chairs,334,2,0,26.7,29.89,2014,
07-08-2014,Ken Lonsdale,Iran,Office Supplies,Storage,137,1,0,54.9,29.8,2014,
07-08-2014,Jack O'Briant,India,Furniture,Chairs,289,2,0,49.14,29.2,2014,
07-08-2014,Dana Kaydos,Morocco,Office Supplies,Envelopes,82,2,0,31.92,28.35,2014,
07-08-2014,Jeremy Pistek,Indonesia,Technology,Machines,669,3,0.17,-32.2362,28,2014,
07-08-2014,Jeremy Pistek,Indonesia,Office Supplies,Storage,874,5,0.17,-10.6365,27.22,2014,
07-08-2014,Pete Takahito,United Kingdom,Office Supplies,Binders,284,6,0.1,44.046,26,2014,
07-08-2014,Karen Ferguson,Romania,Furniture,Bookcases,341,2,0,20.4,25.31,2014,
07-08-2014,Darren Powers,Ireland,Office Supplies,Storage,296,11,0.5,-224.895,25.06,2014,
07-08-2014,Karen Ferguson,Romania,Furniture,Bookcases,341,2,0,30.72,24.37,2014,
07-08-2014,Ivan Liston,India,Furniture,Bookcases,571,4,0,251.28,23.86,2014,
07-08-2014,Tony Molinari,United Kingdom,Office Supplies,Art,180,8,0,0,23.02,2014,
07-08-2014,Gary Mitchum,United States,Office Supplies,Art,228,6,0,68.364,21.1,2014,
07-08-2014,Matt Collister,Guatemala,Technology,Copiers,288,3,0.002,111.86328,15.92,2014,
07-08-2014,Karen Ferguson,Romania,Office Supplies,Envelopes,160,4,0,7.92,14.8,2014,
07-08-2014,Ivan Liston,India,Office Supplies,Binders,197,4,0,90.48,13.96,2014,
07-08-2014,Jack O'Briant,India,Office Supplies,Art,140,3,0,42.03,11.86,2014,
07-08-2014,Daniel Byrd,Italy,Furniture,Chairs,134,2,0.6,-33.588,11.48,2014,
07-08-2014,Brad Eason,Angola,Technology,Accessories,102,1,0,24.57,11.36,2014,
07-08-2014,Seth Vernon,United States,Furniture,Bookcases,146,3,0,23.3184,10.61,2014,
07-08-2014,Todd Boyes,United States,Office Supplies,Paper,115,3,0.2,40.3536,9.69,2014,
07-08-2014,Joy Smith,Pakistan,Office Supplies,Storage,141,2,0.5,-36.63,8.81,2014,
07-08-2014,Maria Etezadi,Ukraine,Office Supplies,Art,93,4,0,17.64,7.44,2014,
07-08-2014,Michelle Lonsdale,Spain,Technology,Accessories,163,2,0,13.02,7.28,2014,
07-08-2014,Henia Zydlo,New Zealand,Furniture,Chairs,36,1,0.4,-0.618,7.26,2014,
07-08-2014,Henia Zydlo,New Zealand,Office Supplies,Fasteners,29,4,0.4,0.432,7.21,2014,
07-08-2014,Damala Kotsonis,Guatemala,Office Supplies,Envelopes,80,3,0,37.62,7.07,2014,
07-08-2014,Maria Etezadi,Ukraine,Office Supplies,Art,35,2,0,3.12,6.82,2014,
07-08-2014,Shahid Hopkins,United States,Office Supplies,Supplies,70,4,0,21.036,6.78,2014,
07-08-2014,Ivan Liston,India,Office Supplies,Envelopes,77,2,0,33.12,6.46,2014,
07-08-2014,Clay Cheatham,El Salvador,Office Supplies,Storage,39,1,0,8.1,5.71,2014,
07-08-2014,Neil Ducich,Norway,Office Supplies,Binders,26,2,0,1.8,5.14,2014,
07-08-2014,Karen Ferguson,Romania,Office Supplies,Paper,110,6,0,5.4,4.47,2014,
07-08-2014,Toby Carlisle,Indonesia,Office Supplies,Binders,64,5,0.17,-10.1835,4.03,2014,
07-08-2014,Michelle Lonsdale,Spain,Office Supplies,Art,59,2,0,20.7,3.95,2014,
07-08-2014,Matt Collister,Guatemala,Office Supplies,Labels,41,5,0,15.3,3.79,2014,
07-08-2014,Tony Molinari,United Kingdom,Office Supplies,Envelopes,59,6,0,23.76,3.34,2014,
07-08-2014,Damala Kotsonis,Guatemala,Office Supplies,Art,36,2,0,4.96,3.09,2014,
07-08-2014,Daniel Byrd,Italy,Office Supplies,Storage,27,2,0.4,3.528,2.83,2014,
07-08-2014,Karen Ferguson,Romania,Office Supplies,Paper,48,2,0,4.74,2.72,2014,
07-08-2014,Mark Haberlin,Honduras,Furniture,Chairs,40,1,0.4,-24.108,2.59,2014,
07-08-2014,Matt Collister,Guatemala,Office Supplies,Art,47,7,0,9.38,2.51,2014,
07-08-2014,Damala Kotsonis,Guatemala,Furniture,Furnishings,32,2,0,0.6,2.34,2014,
07-08-2014,Damala Kotsonis,Guatemala,Office Supplies,Paper,26,2,0,7.28,2.2,2014,
07-08-2014,Seth Vernon,United States,Furniture,Furnishings,15,5,0,7.392,1.89,2014,
07-08-2014,Neil Ducich,Norway,Office Supplies,Binders,15,1,0,4.32,1.57,2014,
07-08-2014,Craig Carreira,Georgia,Office Supplies,Art,27,1,0,12.39,1.43,2014,
07-08-2014,Darren Powers,Ireland,Office Supplies,Art,44,3,0.5,-7.875,1.25,2014,
07-08-2014,Tracy Blumstein,Nigeria,Office Supplies,Supplies,16,2,0.7,-15,1.24,2014,
07-08-2014,Amy Hunt,Mexico,Office Supplies,Labels,14,2,0,1.88,1.21,2014,
07-08-2014,Maria Etezadi,Ukraine,Office Supplies,Binders,8,1,0,2.37,1.04,2014,
07-08-2014,Gary Mitchum,United States,Office Supplies,Labels,25,8,0,11.8272,0.96,2014,
07-08-2014,Brad Eason,Angola,Technology,Phones,167,1,0,25.02,0.95,2014,
07-08-2014,Emily Phan,Italy,Office Supplies,Storage,16,1,0.4,0.258,0.77,2014,
07-08-2014,Tony Molinari,United Kingdom,Office Supplies,Binders,11,2,0,4.74,0.75,2014,
07-08-2014,Tony Molinari,United Kingdom,Office Supplies,Envelopes,26,3,0,6.75,0.18,2014,
08-08-2014,Jeremy Lonsdale,United States,Office Supplies,Appliances,"1,473",5,0,412.468,161.21,2014,
08-08-2014,John Stevenson,Spain,Furniture,Chairs,"1,103",3,0.2,-275.634,122.67,2014,
08-08-2014,Steven Ward,Colombia,Furniture,Bookcases,556,5,0,177.7,109.97,2014,
08-08-2014,Jeremy Lonsdale,United States,Technology,Phones,708,3,0.2,44.2425,106.23,2014,
08-08-2014,Denny Ordway,Dominican Republic,Furniture,Bookcases,876,5,0.4,14.6,99.57,2014,
08-08-2014,Ralph Arnett,Germany,Technology,Accessories,774,3,0,170.1,88.09,2014,
08-08-2014,Anna Häberlin,Australia,Technology,Copiers,264,2,0.1,-23.556,87.48,2014,
08-08-2014,Carlos Soltero,Ireland,Office Supplies,Appliances,747,3,0.5,-269.145,75.44,2014,
08-08-2014,Anthony O'Donnell,India,Technology,Machines,"1,039",4,0,93.48,71.18,2014,
08-08-2014,Doug Bickford,India,Furniture,Bookcases,288,2,0,0,55.6,2014,
08-08-2014,Emily Grady,Ghana,Furniture,Chairs,470,1,0,51.69,48.37,2014,
08-08-2014,Cindy Schnelling,France,Furniture,Chairs,290,2,0.1,57.996,40.51,2014,
08-08-2014,Brendan Dodson,Germany,Office Supplies,Storage,561,3,0.1,211.887,39.13,2014,
08-08-2014,Doug Bickford,India,Furniture,Furnishings,217,2,0,32.58,37.55,2014,
08-08-2014,Nancy Lomonaco,Malaysia,Furniture,Furnishings,251,5,0,42.6,32.84,2014,
08-08-2014,Aleksandra Gannaway,Nigeria,Furniture,Bookcases,455,12,0.7,-425.124,32.76,2014,
08-08-2014,Julia West,France,Technology,Accessories,143,2,0,5.7,30.35,2014,
08-08-2014,Chris Cortes,Japan,Office Supplies,Binders,152,5,0,42.6,28.97,2014,
08-08-2014,Bobby Elias,Germany,Office Supplies,Storage,128,3,0.1,4.275,27.24,2014,
08-08-2014,Jeremy Lonsdale,United States,Furniture,Chairs,207,1,0.2,25.898,26.94,2014,
08-08-2014,Lisa Ryan,Romania,Office Supplies,Storage,204,1,0,53.07,26.93,2014,
08-08-2014,Ed Ludwig,Spain,Office Supplies,Appliances,268,4,0,7.92,26.4,2014,
08-08-2014,Alejandro Grove,China,Office Supplies,Art,341,7,0,74.76,24.72,2014,
08-08-2014,Anna Häberlin,Australia,Office Supplies,Paper,66,4,0.1,2.856,22.53,2014,
08-08-2014,Chloris Kastensmidt,United States,Office Supplies,Storage,118,2,0.2,-25.109,19.97,2014,
08-08-2014,Tracy Poddar,Italy,Technology,Accessories,292,7,0,113.82,19.67,2014,
08-08-2014,Tamara Willingham,Vietnam,Technology,Machines,139,1,0.17,31.743,18.72,2014,
08-08-2014,Denny Ordway,Dominican Republic,Furniture,Chairs,265,3,0.2,-66.204,18.2,2014,
08-08-2014,Matt Collins,United States,Office Supplies,Paper,245,5,0,114.9385,18.12,2014,
08-08-2014,Scott Cohen,Canada,Technology,Accessories,259,1,0,10.35,15.03,2014,
08-08-2014,Roland Schwarz,South Africa,Technology,Accessories,248,1,0,116.4,14.96,2014,
08-08-2014,Scott Cohen,Canada,Office Supplies,Paper,374,12,0,48.6,14.59,2014,
08-08-2014,Steven Ward,Colombia,Office Supplies,Art,65,2,0,22.16,14.02,2014,
08-08-2014,Aleksandra Gannaway,Nigeria,Technology,Machines,189,2,0.7,-433.668,13.26,2014,
08-08-2014,Chloris Kastensmidt,United States,Technology,Accessories,119,3,0.2,-13.4379,13.12,2014,
08-08-2014,Julia West,France,Office Supplies,Fasteners,103,6,0,39.06,10.1,2014,
08-08-2014,Craig Carreira,China,Office Supplies,Supplies,87,2,0,32.34,9.89,2014,
08-08-2014,Erin Smith,South Africa,Office Supplies,Storage,47,1,0,18.33,9.33,2014,
08-08-2014,Fred McMath,United States,Technology,Accessories,80,1,0.2,21.9978,9.31,2014,
08-08-2014,Jay Kimmel,United States,Technology,Phones,160,5,0.2,17.9955,9.23,2014,
08-08-2014,Chris Cortes,Japan,Office Supplies,Envelopes,63,3,0,19.35,9.05,2014,
08-08-2014,Joni Wasserman,United States,Office Supplies,Art,105,10,0,26.2,7.99,2014,
08-08-2014,Brendan Dodson,Germany,Office Supplies,Storage,119,8,0.1,-5.328,7.61,2014,
08-08-2014,Jeremy Lonsdale,United States,Technology,Accessories,56,4,0,7.8064,7.37,2014,
08-08-2014,Jeremy Lonsdale,United States,Furniture,Furnishings,52,1,0,15.525,7.23,2014,
08-08-2014,Clay Rozendal,Nigeria,Furniture,Furnishings,29,2,0.7,-55.632,7.07,2014,
08-08-2014,Anna Häberlin,Australia,Office Supplies,Art,26,2,0.1,5.88,6.86,2014,
08-08-2014,Emily Grady,Ghana,Office Supplies,Art,49,1,0,14.16,6.69,2014,
08-08-2014,Paul Prost,Indonesia,Office Supplies,Binders,88,7,0.17,14.7315,6.5,2014,
08-08-2014,Paul Prost,Indonesia,Technology,Phones,138,1,0.17,23.3289,6.19,2014,
08-08-2014,Chris Cortes,Japan,Office Supplies,Paper,47,3,0,19.53,5.92,2014,
08-08-2014,Nora Pelletier,Philippines,Office Supplies,Appliances,55,1,0.15,-7.1895,4.74,2014,
08-08-2014,Denny Ordway,Dominican Republic,Technology,Phones,44,1,0.2,-7.172,4.38,2014,
08-08-2014,Denny Ordway,Dominican Republic,Office Supplies,Storage,105,4,0.2,-17.152,4.34,2014,
08-08-2014,Doug Bickford,India,Office Supplies,Paper,54,3,0,17.28,4.22,2014,
08-08-2014,Chris Cortes,Japan,Office Supplies,Fasteners,41,3,0,4.05,4,2014,
08-08-2014,Jeremy Lonsdale,United States,Office Supplies,Binders,31,3,0.2,11.673,3.94,2014,
08-08-2014,John Stevenson,Thailand,Office Supplies,Binders,34,3,0.17,2.8467,3.52,2014,
08-08-2014,Steven Cartwright,Germany,Office Supplies,Art,50,5,0,24.6,3.44,2014,
08-08-2014,Lisa Ryan,Romania,Office Supplies,Binders,26,2,0,10.02,3.4,2014,
08-08-2014,Tamara Willingham,Belarus,Office Supplies,Art,10,1,0,4.53,3.16,2014,
08-08-2014,Denise Monton,Togo,Office Supplies,Supplies,52,1,0,10.8,3.14,2014,
08-08-2014,Chris Cortes,Japan,Office Supplies,Labels,34,4,0,15.48,3.04,2014,
08-08-2014,Mitch Gastineau,Haiti,Office Supplies,Binders,39,2,0.4,-25.12,2.9,2014,
08-08-2014,Cindy Chapman,United States,Technology,Accessories,64,4,0,19.8276,2.85,2014,
08-08-2014,Lisa Ryan,Romania,Office Supplies,Binders,29,1,0,8.43,2.72,2014,
08-08-2014,Julia West,France,Technology,Accessories,"1,810",7,0,325.71,2.38,2014,
08-08-2014,Chad Cunningham,Turkey,Office Supplies,Binders,10,2,0.6,-12.372,2.16,2014,
08-08-2014,Jeremy Lonsdale,United States,Office Supplies,Paper,25,2,0,11.5432,2.01,2014,
08-08-2014,Jeremy Lonsdale,United States,Office Supplies,Binders,12,3,0.2,4.1832,1.97,2014,
08-08-2014,Denny Ordway,Dominican Republic,Office Supplies,Fasteners,26,3,0.2,8.616,1.88,2014,
08-08-2014,Tracy Poddar,Italy,Office Supplies,Art,37,3,0,0,1.86,2014,
08-08-2014,Denny Ordway,Dominican Republic,Office Supplies,Envelopes,21,2,0.2,6.632,1.58,2014,
08-08-2014,Ross DeVincentis,Australia,Office Supplies,Binders,32,4,0.1,9.096,1.31,2014,
08-08-2014,Denny Ordway,Dominican Republic,Furniture,Furnishings,18,3,0.5,-12.03,1.18,2014,
08-08-2014,John Stevenson,Thailand,Office Supplies,Fasteners,22,3,0.47,-12.5226,1.04,2014,
08-08-2014,Denny Ordway,Dominican Republic,Office Supplies,Labels,13,2,0.2,4.4,0.95,2014,
08-08-2014,Denise Monton,Togo,Office Supplies,Supplies,15,1,0,0.3,0.9,2014,
08-08-2014,Ann Chong,Sweden,Office Supplies,Storage,30,2,0.5,-23.22,0.89,2014,
08-08-2014,Jay Kimmel,United States,Office Supplies,Binders,14,2,0.2,4.644,0.64,2014,
08-08-2014,Carlos Soltero,Ireland,Office Supplies,Fasteners,29,5,0.5,-4.125,0.28,2014,
08-08-2014,Joni Wasserman,United States,Office Supplies,Art,12,2,0,5.4896,0.24,2014,
09-08-2014,Christopher Conant,South Korea,Technology,Phones,964,3,0.5,-887.04,102.3,2014,
09-08-2014,Ralph Ritter,India,Technology,Phones,520,3,0,244.44,44,2014,
09-08-2014,Brian DeCherney,Bulgaria,Office Supplies,Storage,365,6,0,178.56,37.49,2014,
09-08-2014,Brian DeCherney,Bulgaria,Office Supplies,Supplies,169,4,0,57.24,37.15,2014,
09-08-2014,Brad Thomas,China,Office Supplies,Binders,152,5,0,74.55,31.34,2014,
09-08-2014,Jay Kimmel,Morocco,Office Supplies,Appliances,494,1,0,113.67,30.45,2014,
09-08-2014,Sally Hughsby,Mexico,Technology,Accessories,325,6,0,32.4,28.37,2014,
09-08-2014,Bobby Elias,Spain,Technology,Phones,528,8,0.1,187.608,28.33,2014,
09-08-2014,Edward Nazzal,France,Technology,Phones,353,3,0.15,-45.756,28.18,2014,
09-08-2014,Vivian Mathis,France,Office Supplies,Fasteners,81,5,0,40.65,28.05,2014,
09-08-2014,Ralph Ritter,India,Furniture,Chairs,397,3,0,15.84,26.96,2014,
09-08-2014,Bobby Elias,Spain,Technology,Phones,164,2,0.1,-1.878,25.28,2014,
09-08-2014,Ralph Ritter,India,Office Supplies,Appliances,539,1,0,183.27,22.77,2014,
09-08-2014,Frank Preis,Thailand,Furniture,Bookcases,216,2,0.37,-113.3706,21.47,2014,
09-08-2014,Bobby Elias,Spain,Office Supplies,Appliances,307,1,0,82.83,21.03,2014,
09-08-2014,Laura Armstrong,China,Office Supplies,Storage,289,5,0,54.9,20.65,2014,
09-08-2014,Alan Shonely,Mexico,Office Supplies,Storage,181,5,0,16.2,20.63,2014,
09-08-2014,Edward Nazzal,France,Furniture,Chairs,260,5,0.1,-14.445,18.82,2014,
09-08-2014,Christopher Conant,South Korea,Furniture,Chairs,137,2,0.2,-0.024,15.1,2014,
09-08-2014,Laura Armstrong,China,Office Supplies,Art,145,5,0,26.1,13.22,2014,
09-08-2014,Brad Thomas,China,Office Supplies,Storage,219,4,0,0,11.96,2014,
09-08-2014,Mick Hernandez,Democratic Republic of the Congo,Furniture,Bookcases,170,1,0,27.21,11.26,2014,
09-08-2014,Max Ludwig,France,Office Supplies,Binders,126,4,0,51.84,10.52,2014,
09-08-2014,Keith Herrera,New Zealand,Office Supplies,Supplies,88,2,0,7.02,10.23,2014,
09-08-2014,Paul Van Hugh,Democratic Republic of the Congo,Office Supplies,Storage,197,1,0,17.76,8.55,2014,
09-08-2014,Frank Preis,Thailand,Office Supplies,Binders,117,5,0.17,43.6545,7.5,2014,
09-08-2014,Dorothy Dickinson,Spain,Technology,Machines,153,2,0.1,61.128,6.04,2014,
09-08-2014,Natalie Webber,Turkey,Office Supplies,Binders,20,1,0.6,-15.942,5.3,2014,
09-08-2014,Max Ludwig,France,Office Supplies,Binders,259,5,0,46.5,5.22,2014,
09-08-2014,Craig Leslie,France,Office Supplies,Binders,68,5,0,20.4,4.47,2014,
09-08-2014,Christopher Conant,South Korea,Office Supplies,Paper,31,2,0.5,-15.36,3.5,2014,
09-08-2014,Christopher Conant,South Korea,Office Supplies,Labels,32,6,0.5,-16.65,3.15,2014,
09-08-2014,Allen Rosenblatt,Nicaragua,Office Supplies,Fasteners,28,3,0,7.5,2.8,2014,
09-08-2014,Natalie Webber,Turkey,Office Supplies,Binders,12,2,0.6,-15.84,2.23,2014,
09-08-2014,Natalie Webber,Turkey,Furniture,Chairs,45,2,0.6,-33.828,1.54,2014,
